ORDER_ID,CLASS,B_EMAIL,B_TELEFON,B_BIRTHDATE,FLAG_LRIDENTISCH,FLAG_NEWSLETTER,Z_METHODE,Z_CARD_VALID,VALUE_ORDER,WEEKDAY_ORDER,TIME_ORDER,AMOUNT_ORDER,ANUMMER_01,CHK_LADR,CHK_RADR,CHK_KTO,CHK_CARD,CHK_COOKIE,CHK_IP,FAIL_LPLZ,FAIL_LORT,FAIL_LPLZORTMATCH,FAIL_RPLZ,FAIL_RORT,FAIL_RPLZORTMATCH,SESSION_TIME,NEUKUNDE,AMOUNT_ORDER_PRE,VALUE_ORDER_PRE
32303,no,no,no,1981-08-29,no,no,credit_card,3.2007,52.0,Friday,1:14,1,204935,no,no,no,no,no,no,no,no,no,no,no,no,3,no,4,383.6
32308,no,no,no,1982-09-18,no,no,debit_note,7.2007,8.5,Friday,18:04,1,401402,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
32310,no,yes,no,1978-03-14,no,no,credit_card,7.2005,29.5,Tuesday,9:30,1,403136,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,22.08
32311,no,yes,no,1976-08-11,yes,no,debit_note,6.2007,191.9,Wednesday,23:44,4,407300,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
32314,no,no,no,1971-10-28,yes,no,credit_card,2.2007,45.98,Sunday,23:42,3,506284,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,93.44
32316,no,yes,no,1972-06-17,yes,no,debit_card,12.2006,124.0,Tuesday,15:47,2,506310,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,27.82
32318,no,yes,no,1977-02-10,no,no,credit_card,4.2006,16.0,Tuesday,7:58,1,402496,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
32319,no,yes,no,1962-06-22,yes,no,check,11.2006,51.0,Monday,15:09,1,400738,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,12.68
32320,yes,yes,no,1971-11-28,yes,no,debit_note,11.2006,12.6,Wednesday,9:19,1,402845,yes,no,no,yes,no,no,no,no,no,no,no,no,6,no,3,183.15
32323,no,yes,no,1965-09-27,yes,no,check,5.2005,16.0,Tuesday,18:10,1,408126,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
32327,no,yes,no,1986-09-13,yes,no,check,6.2005,68.4,Friday,22:47,1,606284,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
32329,yes,no,no,1960-11-16,yes,no,check,6.2006,9.99,Friday,23:46,1,507255,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
32330,no,yes,no,1981-10-06,no,no,credit_card,12.2005,52.0,Monday,12:34,1,605580,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,175.16
32332,no,no,no,1957-11-08,yes,no,credit_card,5.2006,18.0,Sunday,7:32,1,202243,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,41.69
32335,no,yes,yes,1978-01-17,no,no,credit_card,2.2007,42.8,Monday,16:38,1,307317,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,106.52
32337,no,no,no,1972-06-04,yes,no,check,4.2005,34.5,Wednesday,20:18,1,409006,no,no,no,no,no,no,no,no,no,no,no,yes,11,no,1,23.04
32338,no,no,no,1979-07-31,yes,no,credit_card,3.2005,115.3,Monday,13:59,3,407387,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,167.76
32339,no,no,no,1976-07-14,yes,no,credit_card,5.2005,163.7,Thursday,6:50,4,405965,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,2,91.5
32340,no,yes,yes,1969-06-01,yes,no,check,4.2005,68.4,Thursday,10:41,1,401796,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,53.68
32343,no,yes,no,1966-03-29,no,no,credit_card,10.2006,53.8,Friday,7:54,2,403378,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
32344,no,yes,no,1952-01-25,yes,no,credit_card,4.2007,29.99,Saturday,14:01,1,405284,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,124.56
32346,no,yes,yes,1967-07-03,yes,no,credit_card,3.2005,17.5,Thursday,1:59,1,400124,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
32348,no,no,no,1981-01-13,no,no,debit_note,5.2007,52.0,Tuesday,0:10,1,104522,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
32350,no,yes,no,1969-08-26,yes,no,credit_card,9.2006,172.99,Friday,11:51,5,107359,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
32351,no,yes,no,1977-08-21,no,no,credit_card,10.2007,88.3,Saturday,11:48,3,101856,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
32352,no,yes,no,1983-04-13,yes,no,check,5.2007,29.98,Thursday,18:04,2,508801,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
32353,no,yes,no,1980-11-19,no,no,debit_note,3.2006,162.49,Saturday,10:03,5,202399,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,28.95
32354,no,yes,no,1963-02-05,yes,no,check,9.2005,14.5,Wednesday,18:18,1,602845,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,44.85
32355,no,yes,no,1978-05-30,yes,no,credit_card,8.2005,90.6,Thursday,2:50,2,208500,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
32356,no,no,no,1969-06-01,yes,no,check,10.2006,23.5,Sunday,4:52,1,204765,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,72.25
32358,yes,no,yes,1984-06-12,yes,no,check,1.2005,70.2,Saturday,14:14,2,406859,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
32359,no,yes,no,1986-09-07,yes,no,credit_card,3.2006,64.5,Sunday,21:16,1,209006,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
32360,no,yes,no,1937-07-22,yes,no,check,7.2007,68.4,Sunday,18:01,1,502089,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,221.95
32361,no,yes,no,1973-10-09,yes,no,check,7.2005,34.5,Wednesday,16:44,1,401564,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
32362,no,yes,no,1969-06-01,no,no,debit_card,4.2005,12.8,Tuesday,12:29,1,109670,no,no,no,no,no,no,no,no,no,no,no,no,12,no,0,41.69
32363,no,yes,no,1975-10-07,no,no,debit_card,3.2007,37.0,Monday,16:19,1,500476,no,no,no,no,no,no,no,no,no,no,no,no,5,no,0,41.69
32364,no,yes,no,1979-05-24,yes,no,check,11.2005,44.0,Thursday,12:38,1,404242,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
32365,no,no,no,1969-06-01,yes,no,credit_card,11.2005,23.5,Friday,20:15,1,302496,no,no,no,no,no,no,no,no,no,no,yes,no,12,yes,0,41.69
32367,no,yes,yes,1977-10-28,yes,no,check,1.2006,16.0,Tuesday,17:38,1,400767,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
32368,no,yes,no,1978-11-24,yes,no,check,11.2006,57.8,Sunday,6:47,1,309006,no,no,no,no,yes,no,no,no,no,no,no,no,7,no,1,78.02
32369,no,yes,yes,1965-04-06,yes,no,check,8.2007,31.9,Sunday,14:20,1,301371,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
32373,no,yes,no,1969-10-02,yes,no,credit_card,1.2007,46.5,Tuesday,3:08,1,206959,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
31854,no,no,no,1982-06-28,yes,no,debit_card,12.2007,63.0,Saturday,12:11,2,300578,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,47.5
31855,no,yes,no,1969-10-03,no,no,credit_card,3.2007,60.99,Saturday,6:47,2,503950,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
31856,no,yes,no,1986-05-06,yes,no,credit_card,4.2006,117.1,Wednesday,9:03,3,402123,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,35.88
31857,no,yes,yes,1974-12-27,yes,no,credit_card,2.2005,26.0,Saturday,10:53,1,404485,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,34.68
31858,no,yes,yes,1974-02-02,yes,no,credit_card,6.2005,18.2,Sunday,19:41,1,408143,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,69.5
31859,no,yes,no,1971-08-02,yes,no,check,11.2005,29.99,Tuesday,11:44,1,504765,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,78.4
31860,yes,no,no,1979-03-03,yes,no,check,12.2007,68.4,Sunday,4:49,1,107344,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
31861,no,yes,no,1978-02-08,yes,no,check,10.2006,10.8,Sunday,19:13,1,203136,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
31863,no,yes,no,1969-06-01,yes,no,debit_note,9.2006,122.39,Thursday,9:03,4,606858,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
31864,no,yes,no,1976-05-24,yes,no,credit_card,6.2005,9.99,Thursday,19:46,1,300214,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
31865,no,yes,yes,1977-08-22,yes,no,check,8.2005,17.8,Wednesday,5:33,1,400578,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,10.7
31866,no,yes,yes,1964-09-15,yes,no,check,6.2005,12.8,Wednesday,6:20,1,608889,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
31867,no,yes,no,1961-12-13,no,no,credit_card,12.2006,10.8,Sunday,4:33,1,203136,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
31869,no,yes,yes,1980-10-19,yes,no,credit_card,8.2007,121.89,Sunday,21:41,6,407364,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,15.95
31870,no,yes,no,1975-03-10,no,no,debit_note,1.2005,69.8,Friday,12:00,2,402734,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
31871,no,yes,no,1976-12-18,yes,no,debit_note,3.2005,104.59,Friday,16:18,3,407193,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
31873,no,yes,no,1976-07-17,no,no,credit_card,8.2005,32.8,Friday,13:58,1,105685,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
31874,no,yes,no,1960-11-27,yes,no,check,2.2007,64.5,Friday,9:14,1,209006,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
31876,no,yes,no,1969-07-21,yes,no,check,7.2006,9.99,Tuesday,21:07,1,606310,no,yes,no,no,no,no,no,no,no,no,no,no,10,no,1,6.14
31877,no,yes,no,1970-07-22,no,no,credit_card,3.2006,43.49,Friday,14:55,2,204341,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
31879,no,yes,no,1986-12-06,yes,no,check,6.2005,68.4,Thursday,14:24,1,503136,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
31881,no,yes,no,1965-10-14,no,no,credit_card,8.2007,107.1,Thursday,8:06,5,106685,no,no,no,no,yes,no,no,no,no,no,no,no,13,no,2,58.5
31882,no,no,no,1986-10-25,yes,no,check,3.2006,34.5,Friday,1:29,1,401216,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,99.86
31885,no,yes,no,1964-04-12,yes,no,credit_card,6.2006,16.0,Tuesday,0:12,1,504077,yes,no,no,no,no,no,no,no,no,no,no,no,11,no,1,17.2
31886,no,yes,no,1955-05-29,yes,no,debit_note,12.2007,64.5,Sunday,5:38,1,308889,no,no,no,no,no,no,no,no,no,no,no,yes,11,yes,0,41.69
31887,no,no,no,1961-02-02,no,no,debit_card,7.2007,52.0,Wednesday,21:44,1,409725,no,no,no,no,no,no,no,no,no,no,no,no,5,no,0,41.69
31888,no,yes,no,1949-06-19,yes,no,check,2.2006,17.5,Sunday,15:38,1,107046,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
31890,no,no,no,1947-08-20,no,no,credit_card,1.2005,52.0,Wednesday,11:06,1,204935,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
31891,no,yes,no,1957-05-06,yes,no,check,2.2006,16.0,Tuesday,18:21,1,609725,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
31894,no,yes,no,1977-05-28,no,no,debit_note,7.2005,9.99,Sunday,8:20,1,102090,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,50.68
31895,no,yes,yes,1963-01-05,yes,no,check,2.2005,58.0,Sunday,6:51,2,407255,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,16.54
31896,no,yes,yes,1954-06-25,yes,no,debit_note,6.2005,70.99,Friday,8:08,3,409333,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,41.69
31899,no,no,no,1969-06-01,no,no,credit_card,11.2006,12.6,Saturday,21:32,1,402294,no,no,no,no,no,no,no,no,no,no,no,no,2,no,2,69.3
31900,no,yes,no,1964-05-03,no,no,credit_card,8.2006,141.79,Sunday,13:05,4,403639,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
31902,no,yes,no,1938-08-04,yes,no,check,9.2005,5.2,Monday,20:09,1,604485,yes,no,no,no,no,no,no,no,no,no,no,no,13,no,3,16.14
31903,no,yes,no,1973-02-02,no,no,debit_note,8.2007,9.99,Friday,15:03,1,200450,no,no,no,no,no,no,yes,no,no,no,no,no,8,no,2,22.46
31904,no,yes,no,1970-10-25,yes,no,check,4.2005,12.8,Saturday,22:46,1,201648,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
31905,no,no,no,1972-08-12,no,no,credit_card,4.2007,17.8,Monday,3:01,1,205555,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,53.05
31906,no,yes,no,1983-09-27,yes,no,check,12.2005,52.0,Friday,7:31,1,402278,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
31907,no,yes,no,1975-11-16,yes,no,check,5.2006,42.8,Thursday,11:06,1,406685,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,51.07
31909,no,yes,no,1968-04-09,yes,no,credit_card,8.2006,15.0,Saturday,20:35,2,400172,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
31910,no,yes,no,1983-06-15,yes,no,debit_note,6.2005,41.0,Monday,4:35,1,403378,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
31911,no,yes,no,1986-11-30,yes,no,check,12.2006,14.5,Wednesday,13:54,1,509102,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
31913,no,yes,no,1966-06-19,no,no,credit_card,6.2007,12.6,Sunday,14:10,1,206507,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,11.66
31914,no,yes,yes,1981-06-22,yes,no,credit_card,10.2005,113.5,Sunday,8:50,5,506821,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
31916,yes,yes,no,1962-07-25,no,no,credit_card,7.2006,12.6,Wednesday,3:18,1,201619,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,57.36
31919,no,no,yes,1970-01-25,yes,no,check,1.2006,46.5,Saturday,12:28,1,206959,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
31920,no,yes,no,1962-07-09,yes,no,credit_card,5.2006,26.0,Tuesday,14:33,1,402454,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,1,11.08
31923,no,yes,no,1975-11-22,yes,no,debit_note,3.2007,62.0,Monday,18:29,1,106284,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
31931,no,yes,no,1970-05-23,yes,no,check,1.2006,12.8,Monday,9:40,1,508777,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,22.96
31932,no,no,no,1969-10-09,yes,no,check,12.2007,29.99,Thursday,14:09,1,504765,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,20.88
31933,yes,yes,no,1981-03-22,no,no,credit_card,8.2007,12.6,Monday,1:54,1,408609,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
31934,no,yes,no,1951-05-11,no,no,credit_card,8.2007,54.5,Sunday,16:08,1,507344,no,no,no,no,no,no,no,no,no,no,yes,no,12,yes,0,41.69
31935,yes,no,no,1980-10-01,yes,no,check,9.2007,34.5,Sunday,23:50,1,105431,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,1,65.8
31938,no,yes,no,1976-08-02,no,no,debit_note,8.2005,137.0,Wednesday,23:28,3,206507,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
31939,no,yes,no,1968-10-08,no,no,debit_note,7.2005,16.0,Saturday,0:18,1,402496,no,yes,no,no,no,no,no,no,no,no,no,no,7,no,1,72.82
31940,no,yes,no,1964-08-29,yes,no,check,12.2005,37.0,Monday,2:27,1,603136,no,no,no,no,no,no,no,no,no,no,no,no,3,no,2,277.7
31941,no,no,no,1971-09-20,yes,no,check,2.2007,32.8,Friday,14:40,1,307046,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,5.77
31942,no,yes,no,1961-07-13,yes,no,check,10.2006,28.3,Tuesday,15:52,2,600578,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,58.33
31943,no,yes,no,1965-12-20,yes,no,check,12.2007,34.5,Friday,21:30,1,401216,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,51.61
31945,no,yes,yes,1967-03-13,no,no,credit_card,5.2006,17.99,Monday,15:45,1,205338,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,15.06
31947,no,yes,no,1964-08-18,yes,no,check,6.2007,52.0,Wednesday,18:21,1,407610,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,41.69
31948,no,yes,no,1983-06-16,yes,yes,check,5.2006,17.8,Monday,20:18,1,404765,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,10.81
31952,no,yes,no,1974-08-02,yes,no,check,10.2006,29.99,Monday,15:40,1,407741,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,30.68
31954,no,yes,no,1970-08-12,yes,no,check,1.2006,31.9,Monday,15:33,1,406255,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
31958,no,yes,no,1957-02-27,yes,no,check,6.2006,46.5,Thursday,18:34,1,601371,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,50.7
31959,no,no,yes,1979-02-09,yes,no,check,6.2006,37.0,Tuesday,17:01,1,409333,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
31960,no,yes,no,1979-07-23,yes,no,check,8.2006,12.8,Tuesday,11:38,1,103950,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
31963,no,yes,no,1969-06-01,yes,yes,check,1.2007,18.2,Sunday,11:13,1,400293,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,25.68
31964,no,yes,no,1965-08-24,yes,no,credit_card,1.2006,8.5,Wednesday,7:35,1,508997,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,6.02
31965,no,yes,yes,1982-04-11,yes,no,check,11.2006,29.5,Sunday,19:10,1,402410,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
31966,no,no,no,1965-10-07,no,no,credit_card,9.2007,44.5,Friday,16:08,3,607046,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
31967,no,yes,no,1973-05-18,yes,no,check,7.2006,54.5,Thursday,16:29,1,206284,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,1,56.06
31969,no,yes,no,1977-03-25,yes,no,check,1.2006,54.5,Saturday,6:17,1,203367,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
31970,no,yes,no,1984-07-17,yes,no,check,3.2005,5.2,Thursday,16:59,1,102496,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,62.21
31976,no,yes,no,1983-02-20,yes,no,credit_card,9.2007,18.5,Saturday,10:34,1,603397,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
31977,no,yes,no,1972-10-25,yes,no,check,1.2006,18.5,Sunday,16:21,1,303367,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
31978,no,yes,no,1980-11-27,yes,no,credit_card,7.2007,26.0,Friday,20:03,1,107171,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
31979,no,yes,no,1986-10-21,yes,yes,check,5.2007,26.3,Tuesday,19:00,2,503639,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,37.89
31981,no,yes,yes,1969-06-01,yes,no,credit_card,5.2006,70.5,Friday,23:33,2,507344,no,yes,no,no,no,no,no,no,no,no,no,no,9,no,1,14.83
31983,no,yes,yes,1965-02-07,no,yes,credit_card,7.2005,54.5,Tuesday,17:10,1,403367,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,70.69
31984,no,no,yes,1974-02-18,yes,no,check,7.2005,42.8,Wednesday,15:07,1,409782,yes,no,no,no,no,no,no,no,no,no,no,no,9,no,1,24.58
31985,yes,yes,no,1983-04-04,no,no,credit_card,6.2007,12.6,Saturday,15:33,1,407162,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
31986,no,yes,no,1975-02-01,yes,no,check,1.2006,54.5,Saturday,13:31,1,203367,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
31990,no,yes,yes,1970-04-11,yes,no,check,5.2006,95.5,Saturday,11:14,2,405338,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
31991,no,yes,no,1957-03-07,yes,no,check,3.2007,29.5,Wednesday,7:30,1,403136,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
31992,yes,yes,no,1972-08-27,yes,no,check,9.2005,46.5,Thursday,2:16,1,400329,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
31993,no,yes,no,1978-12-08,yes,yes,check,6.2005,52.0,Saturday,13:01,1,104522,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,30.55
31995,no,yes,no,1970-11-11,yes,no,check,11.2005,18.2,Sunday,5:50,1,106590,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
31997,yes,yes,no,1979-02-15,no,no,debit_note,1.2007,57.8,Monday,18:29,1,408397,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,72.31
32001,no,yes,no,1968-09-15,yes,no,check,5.2007,34.5,Thursday,9:49,1,101856,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
32002,no,yes,no,1977-11-26,yes,no,check,11.2007,17.5,Friday,1:55,1,400124,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
32003,no,yes,no,1963-06-21,yes,no,credit_card,5.2007,121.0,Thursday,14:25,3,404645,no,no,no,no,no,no,no,no,no,no,yes,no,13,no,1,62.84
32005,no,yes,no,1964-05-01,no,no,credit_card,12.2005,39.5,Thursday,1:51,1,306284,no,no,no,no,no,no,no,no,no,no,no,no,21,no,1,51.68
32006,no,yes,no,1969-06-01,yes,no,check,7.2007,42.8,Sunday,23:55,1,406284,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
32007,no,yes,no,1983-10-09,yes,no,credit_card,3.2006,98.39,Thursday,11:29,2,502133,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
32008,no,yes,no,1970-04-17,yes,no,check,8.2005,9.99,Friday,13:08,1,200450,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
32010,no,yes,yes,1986-03-20,no,no,debit_note,6.2007,12.6,Wednesday,19:14,1,104645,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
32011,no,yes,no,1979-04-15,yes,no,credit_card,6.2005,37.0,Wednesday,17:10,1,207300,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
32013,no,no,no,1979-01-26,yes,no,credit_card,1.2005,26.0,Sunday,20:15,1,402454,no,no,no,no,no,no,no,no,no,no,no,no,9,no,6,263.16
32014,no,yes,yes,1967-02-17,yes,no,check,5.2007,9.8,Wednesday,15:56,1,303950,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
32016,no,yes,no,1969-06-01,yes,no,check,6.2005,17.99,Friday,2:51,1,205338,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
32022,no,yes,yes,1962-10-04,yes,no,check,7.2006,41.0,Sunday,23:33,1,406406,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,27.96
32023,no,yes,no,1960-03-17,yes,no,credit_card,8.2007,126.3,Wednesday,19:20,4,402993,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,31.85
32025,no,yes,no,1985-05-18,yes,no,debit_note,11.2005,68.8,Friday,15:06,2,104341,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
32028,no,yes,no,1955-02-11,yes,no,check,12.2005,16.0,Friday,7:51,1,504077,no,no,no,no,no,no,no,no,no,no,no,no,7,no,3,96.9
32029,no,yes,no,1983-05-27,no,no,credit_card,10.2006,68.4,Sunday,15:30,1,308997,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
32033,no,yes,no,1954-10-03,yes,no,credit_card,9.2006,16.0,Sunday,23:52,1,306821,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
32035,no,yes,no,1980-09-02,yes,no,check,8.2005,43.1,Thursday,21:50,3,503397,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
32038,no,yes,no,1950-02-15,yes,no,check,9.2005,48.7,Saturday,23:30,2,502611,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
32040,no,yes,yes,1968-05-19,yes,no,check,3.2005,19.99,Friday,7:27,1,206858,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,18.4
32041,no,yes,no,1978-10-28,no,no,credit_card,9.2005,8.5,Wednesday,17:21,1,401402,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
32042,no,yes,no,1982-12-04,yes,no,check,11.2006,17.99,Saturday,8:44,1,303397,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
32046,no,yes,yes,1981-08-26,no,no,credit_card,6.2005,68.4,Sunday,9:37,1,104765,no,no,no,no,no,no,no,no,no,no,no,yes,7,yes,0,41.69
32048,no,no,no,1986-08-09,yes,no,check,8.2005,34.5,Monday,8:49,1,300925,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,59.0
32049,no,yes,no,1981-05-21,no,no,credit_card,5.2007,52.0,Saturday,6:38,1,103639,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
32051,no,yes,no,1961-03-12,yes,no,check,5.2005,6.5,Saturday,7:06,1,309725,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,89.63
32054,no,no,yes,1961-05-19,yes,no,check,5.2005,12.6,Friday,19:55,1,204944,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,121.01
32059,no,yes,no,1980-01-29,yes,no,check,10.2006,12.6,Monday,0:09,1,202448,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
32060,no,no,no,1969-06-01,yes,no,check,6.2006,16.0,Friday,13:22,1,504077,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
32061,no,yes,no,1986-03-13,yes,no,check,7.2007,62.0,Monday,5:05,1,201216,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,22.05
32063,no,yes,no,1959-07-09,yes,no,check,6.2006,42.8,Saturday,16:39,1,406685,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,58.84
32064,no,yes,no,1972-09-08,no,no,debit_note,1.2005,18.2,Thursday,10:46,1,407669,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
